hash,path,group_size
93cc4fb6cc603a33,data\train\surprise\3299.jpg,2
93d7e088a62adae5,data\train\surprise\32170.jpg,2
93d7e088a62adae5,data\train\surprise\329.jpg,2
940b7ae3a9616967,data\train\happy\28494.jpg,2
940b7ae3a9616967,data\train\happy\4356.jpg,2
940f1af0e2683ff2,data\train\happy\34867.jpg,2
940f1af0e2683ff2,data\train\happy\6126.jpg,2
941a5af23b6962e5,data\train\sad\30958.jpg,2
941a5af23b6962e5,data\train\sad\8865.jpg,2
943c1f32f0796167,data\train\surprise\1042.jpg,2
943c1f32f0796167,data\train\surprise\4630.jpg,2
947972f181641f67,data\train\surprise\12780.jpg,2
947972f181641f67,data\train\surprise\3003.jpg,2
94ac52c3eadc6333,data\train\surprise\25699.jpg,2
94ac52c3eadc6333,data\train\surprise\25954.jpg,2
94b442c14e673dcf,data\train\fear\29899.jpg,2
94b442c14e673dcf,data\train\fear\5354.jpg,2
94d8ded3996968c2,data\train\happy\10001.jpg,2
94d8ded3996968c2,data\train\happy\16455.jpg,2
95013e594e6932ef,data\train\happy\1447.jpg,2
95013e594e6932ef,data\train\happy\25366.jpg,2
95026e8baa7f186d,data\train\fear\11319.jpg,2
95026e8baa7f186d,data\train\fear\19673.jpg,2
950c43f93b286c6f,data\train\neutral\33566.jpg,2
950c43f93b286c6f,data\train\sad\14069.jpg,2
950cfef4037b6d01,data\train\angry\31195.jpg,2
950cfef4037b6d01,data\train\angry\31343.jpg,2
951a42d3792d29ed,data\train\surprise\2351.jpg,2
951a42d3792d29ed,data\train\surprise\7309.jpg,2
951e46f3aa614c75,data\train\surprise\18712.jpg,2
951e46f3aa614c75,data\train\surprise\25774.jpg,2
95407e2b612d6a7d,data\train\surprise\18854.jpg,2
95407e2b612d6a7d,data\train\surprise\21382.jpg,2
95407eaae06f2a6b,data\train\fear\33569.jpg,2
95407eaae06f2a6b,data\train\surprise\33345.jpg,2
9540af52bf186f45,data\train\happy\1970.jpg,2
9540af52bf186f45,data\test\happy\3083.jpg,2
95454efa69696968,data\train\surprise\20721.jpg,2
95454efa69696968,data\test\surprise\26087.jpg,2
9546538bf02d4c77,data\train\happy\13012.jpg,2
9546538bf02d4c77,data\train\happy\13867.jpg,2
9554dfc2e82d31a5,data\train\surprise\29829.jpg,2
9554dfc2e82d31a5,data\train\surprise\6357.jpg,2
95561e802f5a2fd5,data\train\happy\11926.jpg,2
95561e802f5a2fd5,data\train\happy\30979.jpg,2
95583ad2ea2b6ca3,data\train\fear\18054.jpg,2
95583ad2ea2b6ca3,data\train\fear\4755.jpg,2
955c6a5899656d63,data\train\fear\12732.jpg,2
955c6a5899656d63,data\train\fear\30748.jpg,2
955d1e17fc147aa0,data\train\sad\16278.jpg,2
955d1e17fc147aa0,data\train\sad\17398.jpg,2
95805ed5404b7e9f,data\train\angry\16670.jpg,2
95805ed5404b7e9f,data\train\angry\8550.jpg,2
95844afe436e2dd2,data\train\angry\16378.jpg,2
95844afe436e2dd2,data\train\angry\22177.jpg,2
958656d2a96c7dc2,data\train\neutral\32016.jpg,2
958656d2a96c7dc2,data\train\neutral\3244.jpg,2
95865af38b6c2d92,data\train\happy\29727.jpg,2
95865af38b6c2d92,data\train\neutral\23689.jpg,2
958856d7711a655e,data\train\neutral\12009.jpg,2
958856d7711a655e,data\train\neutral\34123.jpg,2
958976ae836879b4,data\train\angry\16605.jpg,2
958976ae836879b4,data\train\angry\30887.jpg,2
958c3a93ce787525,data\train\fear\11524.jpg,2
958c3a93ce787525,data\train\fear\23931.jpg,2
958c7693c86d1cb3,data\train\surprise\11811.jpg,2
958c7693c86d1cb3,data\train\surprise\23128.jpg,2
958f4b324d726c4b,data\train\fear\13856.jpg,2
958f4b324d726c4b,data\train\fear\34494.jpg,2
95964ad2b69e2c4b,data\train\sad\26829.jpg,2
95964ad2b69e2c4b,data\train\sad\30588.jpg,2
959c1a97383c69f2,data\train\sad\11854.jpg,2
959c1a97383c69f2,data\train\sad\15676.jpg,2
959c5ad2d83d6962,data\train\surprise\17138.jpg,2
959c5ad2d83d6962,data\train\surprise\4012.jpg,2
959d46995a625976,data\train\surprise\5456.jpg,2
959d46995a625976,data\train\surprise\789.jpg,2
95a55a93ca712c6d,data\train\sad\1191.jpg,2
95a55a93ca712c6d,data\train\sad\2983.jpg,2
95aa5a878a6d2fa2,data\train\angry\77.jpg,2
95aa5a878a6d2fa2,data\train\sad\13920.jpg,2
95ab3a83082d79e7,data\train\surprise\32040.jpg,2
95ab3a83082d79e7,data\train\surprise\848.jpg,2
95ac86b15b656a9a,data\train\angry\17709.jpg,2
95ac86b15b656a9a,data\train\angry\22096.jpg,2
95ad5691ab68754a,data\train\neutral\23191.jpg,2
95ad5691ab68754a,data\test\neutral\5258.jpg,2
95bc5a92d8716972,data\train\surprise\29169.jpg,2
95bc5a92d8716972,data\train\surprise\9136.jpg,2
95bd5a911b2569c6,data\train\angry\10961.jpg,2
95bd5a911b2569c6,data\train\angry\3716.jpg,2
95bf568542787ab0,data\train\fear\5727.jpg,2
95bf568542787ab0,data\test\fear\24625.jpg,2
95c07a1feb386728,data\train\happy\27042.jpg,2
95c07a1feb386728,data\train\happy\29353.jpg,2
95c43a52f92e65aa,data\train\neutral\16474.jpg,2
95c43a52f92e65aa,data\train\neutral\20797.jpg,2
95c856d3aa3e5962,data\train\surprise\19519.jpg,2
95c856d3aa3e5962,data\train\surprise\31550.jpg,2
95c87e93836d6cc2,data\train\disgust\1542.jpg,2
95c87e93836d6cc2,data\train\disgust\845.jpg,2
95cc56d3aa552974,data\train\surprise\24107.jpg,2
95cc56d3aa552974,data\train\surprise\9859.jpg,2
95ce5ed2382d7861,data\train\surprise\11633.jpg,2
95ce5ed2382d7861,data\train\surprise\34411.jpg,2
95dcd7d0d470628b,data\train\fear\11890.jpg,2
95dcd7d0d470628b,data\train\fear\24226.jpg,2
95dd06606f38783b,data\train\fear\10262.jpg,2
95dd06606f38783b,data\train\fear\137.jpg,2
95de5af3ca686860,data\train\neutral\10704.jpg,2
95de5af3ca686860,data\train\neutral\6196.jpg,2
95de5ea29a783864,data\train\surprise\26403.jpg,2
95de5ea29a783864,data\train\surprise\31199.jpg,2
95e87ed28d786582,data\train\sad\34672.jpg,2
95e87ed28d786582,data\train\sad\35610.jpg,2
95e8d581564d7f21,data\train\surprise\21308.jpg,2
95e8d581564d7f21,data\train\surprise\25468.jpg,2
95f857d3bb211846,data\train\surprise\11374.jpg,2
95f857d3bb211846,data\train\surprise\29833.jpg,2
95feda38ca6838e0,data\train\happy\22838.jpg,2
95feda38ca6838e0,data\train\happy\28470.jpg,2
961fe8c83a74dca8,data\train\neutral\12165.jpg,2
961fe8c83a74dca8,data\train\neutral\26395.jpg,2
969a5e83692668fc,data\train\surprise\27782.jpg,2
969a5e83692668fc,data\train\surprise\33746.jpg,2
96c86e65536d3934,data\train\fear\2330.jpg,2
96c86e65536d3934,data\train\fear\7176.jpg,2
96c97a83983f2d4c,data\train\surprise\13018.jpg,2
96c97a83983f2d4c,data\train\surprise\31978.jpg,2
96ca3a873a1e2b6c,data\train\neutral\10936.jpg,2
96ca3a873a1e2b6c,data\train\neutral\14004.jpg,2
9701aac7e87828f7,data\train\disgust\16517.jpg,2
9701aac7e87828f7,data\train\disgust\9695.jpg,2
970e0af2ef603d83,data\train\disgust\29023.jpg,2
970e0af2ef603d83,data\train\disgust\33784.jpg,2
971552173a3c6c6e,data\train\sad\30711.jpg,2
971552173a3c6c6e,data\train\sad\31161.jpg,2
97181efa6969610f,data\train\angry\10207.jpg,2
97181efa6969610f,data\train\angry\35619.jpg,2
971c7297cc7925a1,data\train\surprise\28891.jpg,2
971c7297cc7925a1,data\train\surprise\9969.jpg,2
971d0aba5f2028df,data\train\surprise\2188.jpg,2
971d0aba5f2028df,data\train\surprise\6533.jpg,2
97383aa245697937,data\train\fear\22794.jpg,2
97383aa245697937,data\train\fear\27216.jpg,2
97396a503791bc8b,data\train\sad\18242.jpg,2
97396a503791bc8b,data\train\sad\8997.jpg,2
973c7a6169252d63,data\train\surprise\12010.jpg,2
973c7a6169252d63,data\train\surprise\24584.jpg,2
973c7ee0e60c2cf0,data\train\angry\16527.jpg,2
973c7ee0e60c2cf0,data\train\angry\31538.jpg,2
97542cfa00e9de56,data\train\surprise\15309.jpg,2
97542cfa00e9de56,data\train\surprise\26362.jpg,2
975afa82e955b484,data\train\fear\1820.jpg,2
975afa82e955b484,data\train\fear\22931.jpg,2
97683a47b116dd70,data\train\surprise\29293.jpg,2
97683a47b116dd70,data\train\surprise\35636.jpg,2
97864fd22d69688d,data\train\angry\7046.jpg,2
97864fd22d69688d,data\train\angry\9623.jpg,2
978dead3883c39c2,data\train\surprise\23003.jpg,2
978dead3883c39c2,data\train\surprise\3928.jpg,2
97ac0ab2ed707d03,data\train\sad\10546.jpg,2
97ac0ab2ed707d03,data\train\sad\19909.jpg,2
97b87ad54f505950,data\train\fear\13354.jpg,2
97b87ad54f505950,data\train\fear\7641.jpg,2
97bcdc80ec437817,data\train\fear\13616.jpg,2
97bcdc80ec437817,data\train\fear\1634.jpg,2
97c85e13b1383973,data\train\neutral\13099.jpg,2
97c85e13b1383973,data\train\neutral\3109.jpg,2
97c958c69330bab6,data\train\fear\4131.jpg,2
97c958c69330bab6,data\train\fear\5533.jpg,2
97d153968b697093,data\train\fear\25526.jpg,2
97d153968b697093,data\train\fear\26939.jpg,2
97e93a82896d7964,data\train\surprise\1430.jpg,2
97e93a82896d7964,data\train\surprise\4044.jpg,2
984046db0b6f7f46,data\train\surprise\10087.jpg,2
984046db0b6f7f46,data\train\surprise\6451.jpg,2
984a1ea25d7529de,data\train\neutral\23928.jpg,2
984a1ea25d7529de,data\train\neutral\28699.jpg,2
98cd077093f0cfc3,data\train\happy\1012.jpg,2
98cd077093f0cfc3,data\train\happy\24662.jpg,2
98ceda9669696991,data\train\sad\15643.jpg,2
98ceda9669696991,data\train\sad\7151.jpg,2
9900d6fb817d29c7,data\train\happy\32904.jpg,2
9900d6fb817d29c7,data\train\happy\6284.jpg,2
9904d28bf03b6abe,data\train\happy\7171.jpg,2
9904d28bf03b6abe,data\train\happy\7421.jpg,2
99505e570b7b1978,data\train\neutral\19886.jpg,2
99505e570b7b1978,data\train\neutral\8090.jpg,2
99551ba54b657836,data\train\neutral\13017.jpg,2
99551ba54b657836,data\train\neutral\16677.jpg,2
9a0258eb153c6dcf,data\train\happy\15506.jpg,2
9a0258eb153c6dcf,data\train\happy\32832.jpg,2
9a055acb2b6f4d62,data\train\surprise\14814.jpg,2
9a055acb2b6f4d62,data\train\surprise\24816.jpg,2
9a80da9b99296be5,data\train\angry\31613.jpg,2
9a80da9b99296be5,data\train\angry\3273.jpg,2
9a900aab993fbb29,data\train\surprise\27531.jpg,2
9a900aab993fbb29,data\train\surprise\27535.jpg,2
9a962cdb46ad3a85,data\train\fear\22818.jpg,2
9a962cdb46ad3a85,data\train\fear\34139.jpg,2
9aaaaab2a16d49b5,data\train\surprise\322.jpg,2
9aaaaab2a16d49b5,data\train\surprise\34114.jpg,2
9abe4e90ab7a3d02,data\train\fear\20765.jpg,2
9abe4e90ab7a3d02,data\train\fear\32271.jpg,2
9ac8ca929b697b64,data\train\surprise\32265.jpg,2
9ac8ca929b697b64,data\train\surprise\34351.jpg,2
9b474017417c7e7a,data\train\sad\21519.jpg,2
9b474017417c7e7a,data\train\sad\24598.jpg,2
9b80deaa12ad4fe8,data\train\surprise\23692.jpg,2
9b80deaa12ad4fe8,data\train\surprise\35874.jpg,2
9b840afabb2178f4,data\train\surprise\13257.jpg,2
9b840afabb2178f4,data\train\surprise\1997.jpg,2
9b84fed2867960d8,data\train\surprise\17317.jpg,2
9b84fed2867960d8,data\train\surprise\17461.jpg,2
9b85d5d790206fe2,data\train\angry\10603.jpg,2
9b85d5d790206fe2,data\train\fear\8378.jpg,2
9bad16dea0651966,data\train\surprise\34923.jpg,2
9bad16dea0651966,data\train\surprise\497.jpg,2
9bc0f6825d7139c6,data\train\surprise\12865.jpg,2
9bc0f6825d7139c6,data\train\surprise\20614.jpg,2
9bcc1093db2d35c5,data\train\fear\30732.jpg,2
9bcc1093db2d35c5,data\train\fear\4695.jpg,2
9bcdca93b96922c8,data\train\neutral\1867.jpg,2
9bcdca93b96922c8,data\train\neutral\28968.jpg,2
9bde1693cd2a2d82,data\train\sad\19622.jpg,2
9bde1693cd2a2d82,data\train\sad\31302.jpg,2
9bfb4a872138699c,data\train\angry\18368.jpg,2
9bfb4a872138699c,data\train\angry\27491.jpg,2
9bfd1493cd2a2d0a,data\train\sad\24011.jpg,2
9bfd1493cd2a2d0a,data\train\sad\29765.jpg,2
9bfe1683cd2a2ca2,data\train\sad\12919.jpg,2
9bfe1683cd2a2ca2,data\train\sad\22730.jpg,2
9c1d629ae9396365,data\train\fear\12603.jpg,2
9c1d629ae9396365,data\train\fear\5483.jpg,2
9c558edc12ed50b3,data\train\fear\15036.jpg,2
9c558edc12ed50b3,data\train\fear\19712.jpg,2
9d153d17b13e7148,data\train\angry\2103.jpg,2
9d153d17b13e7148,data\train\angry\387.jpg,2
9d47a81a36397959,data\train\angry\1216.jpg,2
9d47a81a36397959,data\train\sad\3360.jpg,2
9d540e66406f6c3f,data\train\fear\5497.jpg,2
9d540e66406f6c3f,data\train\fear\9758.jpg,2
9d5f1ea6f0694c88,data\train\fear\12374.jpg,2
9d5f1ea6f0694c88,data\train\fear\19475.jpg,2
9d88ffa1b5396045,data\train\sad\11753.jpg,2
9d88ffa1b5396045,data\test\sad\29529.jpg,2
9da50af6292e69c9,data\train\angry\107.jpg,2
9da50af6292e69c9,data\train\angry\12262.jpg,2
9dad1297886b7827,data\train\fear\26417.jpg,2
9dad1297886b7827,data\train\fear\9062.jpg,2
9e00da9b9b2a4f66,data\train\surprise\13177.jpg,2
9e00da9b9b2a4f66,data\train\surprise\22872.jpg,2
9ed6285ccb96a29a,data\train\sad\24063.jpg,2
9ed6285ccb96a29a,data\train\sad\3671.jpg,2
9ee74ad6983c6846,data\train\fear\14925.jpg,2
9ee74ad6983c6846,data\train\fear\6730.jpg,2
9f0d56d3d83c701c,data\train\disgust\16452.jpg,2
9f0d56d3d83c701c,data\train\disgust\9612.jpg,2
9f3946a3912c4fc6,data\train\neutral\2967.jpg,2
9f3946a3912c4fc6,data\train\neutral\7728.jpg,2
9f4d3cf6666070b0,data\train\angry\21094.jpg,2
9f4d3cf6666070b0,data\train\sad\28190.jpg,2
9f4d3cf666683098,data\train\angry\33797.jpg,2
9f4d3cf666683098,data\train\fear\14356.jpg,2
9f4d7a6332652c85,data\train\neutral\20045.jpg,2
9f4d7a6332652c85,data\train\neutral\28373.jpg,2
9f5f5e3a3a283812,data\train\happy\3939.jpg,2
9f5f5e3a3a283812,data\train\happy\8725.jpg,2
9f807eab117c3964,data\train\surprise\20241.jpg,2
9f807eab117c3964,data\train\surprise\4240.jpg,2
9f8568b2ea6b628c,data\train\neutral\16471.jpg,2
9f8568b2ea6b628c,data\train\neutral\26154.jpg,2
9fa42a9141737da6,data\train\disgust\14917.jpg,2
9fa42a9141737da6,data\train\disgust\35391.jpg,2
9fce6a3729386864,data\train\angry\10490.jpg,2
9fce6a3729386864,data\train\angry\34623.jpg,2
9fcf52ab193468c4,data\train\happy\6181.jpg,2
9fcf52ab193468c4,data\train\happy\6204.jpg,2
9fddd096aa2a4d28,data\train\neutral\1161.jpg,2
9fddd096aa2a4d28,data\train\neutral\6892.jpg,2
9fde2cf26c413898,data\train\happy\18902.jpg,2
9fde2cf26c413898,data\train\happy\20242.jpg,2
9fe81e05097d7d24,data\train\surprise\19283.jpg,2
9fe81e05097d7d24,data\train\surprise\2899.jpg,2
9fec50a3b82063e7,data\train\sad\1153.jpg,2
9fec50a3b82063e7,data\train\sad\2698.jpg,2
9fecf08fb03c6844,data\train\happy\34303.jpg,2
9fecf08fb03c6844,data\train\happy\3710.jpg,2
a003b713dd6d32d6,data\train\happy\15730.jpg,2
a003b713dd6d32d6,data\train\happy\19271.jpg,2
a0d837c7dd2a1ca3,data\train\surprise\29763.jpg,2
a0d837c7dd2a1ca3,data\train\surprise\7716.jpg,2
a1014387597d3cef,data\train\surprise\10491.jpg,2
a1014387597d3cef,data\train\surprise\316.jpg,2
a10907c7cd2d3d97,data\train\surprise\31895.jpg,2
a10907c7cd2d3d97,data\test\surprise\33411.jpg,2
a1873e8a337c137c,data\train\fear\14100.jpg,2
a1873e8a337c137c,data\train\fear\35475.jpg,2
a1989f609e8467f5,data\train\fear\3503.jpg,2
a1989f609e8467f5,data\train\fear\9613.jpg,2
a2622be39cbd7486,data\train\neutral\10323.jpg,2
a2622be39cbd7486,data\train\neutral\13994.jpg,2
a41ed22c933f1f19,data\train\angry\10989.jpg,2
a41ed22c933f1f19,data\train\angry\31253.jpg,2
a4fe02c7d82d7193,data\train\angry\29971.jpg,2
a4fe02c7d82d7193,data\train\angry\4417.jpg,2
a58806863f3e5db6,data\train\surprise\13980.jpg,2
a58806863f3e5db6,data\train\surprise\24215.jpg,2
a5dd16c2d46d2c63,data\train\angry\19161.jpg,2
a5dd16c2d46d2c63,data\train\angry\8487.jpg,2
a5fd05829e35bc1c,data\train\neutral\4219.jpg,2
a5fd05829e35bc1c,data\test\neutral\12272.jpg,2
a70578e6e0d0f1ec,data\train\sad\13271.jpg,2
a70578e6e0d0f1ec,data\train\sad\2339.jpg,2
a70d36f724247d32,data\train\surprise\28761.jpg,2
a70d36f724247d32,data\train\surprise\865.jpg,2
a80a3d83e72d6d35,data\train\fear\15666.jpg,2
a80a3d83e72d6d35,data\train\fear\2298.jpg,2
a85602770b3d7ba9,data\train\fear\1605.jpg,2
a85602770b3d7ba9,data\train\fear\17365.jpg,2
a85a34d6a4e5da3a,data\train\fear\27050.jpg,2
a85a34d6a4e5da3a,data\train\sad\4045.jpg,2
a8880bc7b17d7da2,data\train\neutral\16897.jpg,2
a8880bc7b17d7da2,data\train\neutral\6348.jpg,2
a88d1f073f3d3d04,data\train\neutral\21986.jpg,2
a88d1f073f3d3d04,data\train\neutral\34682.jpg,2
a89e2d9a75396499,data\train\fear\22317.jpg,2
a89e2d9a75396499,data\train\fear\8881.jpg,2
a8d204b29f2d7de1,data\train\fear\26229.jpg,2
a8d204b29f2d7de1,data\train\fear\746.jpg,2
a8d581d6c96f3cb0,data\train\neutral\16445.jpg,2
a8d581d6c96f3cb0,data\train\sad\13880.jpg,2
a906da97d23c69c3,data\train\happy\7616.jpg,2
a906da97d23c69c3,data\test\happy\14473.jpg,2
a96f23b792393898,data\train\fear\11677.jpg,2
a96f23b792393898,data\train\fear\34833.jpg,2
a985aea49f46da0b,data\train\fear\17214.jpg,2
a985aea49f46da0b,data\train\fear\3238.jpg,2
a99e05b64768df21,data\train\fear\11009.jpg,2
a99e05b64768df21,data\train\fear\8771.jpg,2
a9d986628e7919e6,data\train\happy\3989.jpg,2
a9d986628e7919e6,data\train\happy\5109.jpg,2
aa026efb6f2d4234,data\train\fear\19018.jpg,2
aa026efb6f2d4234,data\train\fear\4095.jpg,2
aa081286577d797e,data\train\fear\14664.jpg,2
aa081286577d797e,data\train\fear\18481.jpg,2
aa0897a7903dfb83,data\train\surprise\22478.jpg,2
aa0897a7903dfb83,data\train\surprise\7454.jpg,2
aa0a2fefed2d0c30,data\train\surprise\13767.jpg,2
aa0a2fefed2d0c30,data\train\surprise\31998.jpg,2
aa0a425f827d7f2c,data\train\fear\22345.jpg,2
aa0a425f827d7f2c,data\train\fear\34424.jpg,2
aa0a6b3b3b3d2c25,data\train\neutral\13132.jpg,2
aa0a6b3b3b3d2c25,data\train\neutral\34603.jpg,2
aa0acba7133d2d8b,data\train\fear\18354.jpg,2
aa0acba7133d2d8b,data\train\fear\34506.jpg,2
aa1c13e3eb2c0f47,data\train\fear\10978.jpg,2
aa1c13e3eb2c0f47,data\train\fear\34925.jpg,2
aa425de3b52d68d2,data\train\neutral\1519.jpg,2
aa425de3b52d68d2,data\train\neutral\25599.jpg,2
aa4add82b63d68c9,data\train\happy\3042.jpg,2
aa4add82b63d68c9,data\train\happy\35358.jpg,2
aa543f22df305f22,data\train\surprise\33484.jpg,2
aa543f22df305f22,data\train\surprise\35798.jpg,2
aa5e12564f3d2ab2,data\train\fear\30013.jpg,2
aa5e12564f3d2ab2,data\test\fear\5992.jpg,2
aa8a17bf1d383d50,data\train\surprise\31699.jpg,2
aa8a17bf1d383d50,data\train\surprise\5563.jpg,2
aa8a4bed07f30d62,data\train\angry\35752.jpg,2
aa8a4bed07f30d62,data\train\fear\474.jpg,2
aaacd5b2d52d5588,data\train\neutral\22742.jpg,2
aaacd5b2d52d5588,data\train\neutral\33724.jpg,2
aabd7e82e929708a,data\train\surprise\2032.jpg,2
aabd7e82e929708a,data\train\surprise\5870.jpg,2
aabf54af5421fd00,data\train\fear\14788.jpg,2
aabf54af5421fd00,data\train\fear\25484.jpg,2
aadabad0e82835f1,data\train\neutral\18696.jpg,2
aadabad0e82835f1,data\train\neutral\24722.jpg,2
aaeb40fd05b307a3,data\train\surprise\15545.jpg,2
aaeb40fd05b307a3,data\train\surprise\6564.jpg,2
ab0a6abb6f2d0670,data\train\fear\29421.jpg,2
ab0a6abb6f2d0670,data\train\fear\29662.jpg,2
ab0a6bb8ff313064,data\train\surprise\16365.jpg,2
ab0a6bb8ff313064,data\train\surprise\20537.jpg,2
ab0a6ebb6b2d0670,data\train\fear\1240.jpg,2
ab0a6ebb6b2d0670,data\train\fear\23588.jpg,2
ab0ab5b7f8376880,data\train\surprise\23253.jpg,2
ab0ab5b7f8376880,data\train\surprise\5492.jpg,2
ab508596953978eb,data\train\angry\1317.jpg,2
ab508596953978eb,data\train\angry\18828.jpg,2
ab85d6c2d13d64e1,data\train\fear\161.jpg,2
ab85d6c2d13d64e1,data\train\fear\25623.jpg,2
ab881fa4cf297986,data\train\surprise\18437.jpg,2
ab881fa4cf297986,data\train\surprise\8219.jpg,2
ab9e6ff2a92888a2,data\train\surprise\11730.jpg,2
ab9e6ff2a92888a2,data\train\surprise\8426.jpg,2
abc8bdd2a46f2191,data\train\neutral\24242.jpg,2
abc8bdd2a46f2191,data\train\neutral\35442.jpg,2
abca84c2d12d27f9,data\train\surprise\209.jpg,2
abca84c2d12d27f9,data\train\surprise\34458.jpg,2
abd505d2d02b7a2e,data\train\surprise\26010.jpg,2
abd505d2d02b7a2e,data\train\surprise\30596.jpg,2
abefe4e4847428b4,data\train\fear\5372.jpg,2
abefe4e4847428b4,data\train\fear\710.jpg,2
ad15669699387e26,data\train\surprise\34794.jpg,2
ad15669699387e26,data\train\surprise\6486.jpg,2
ad807e97383e626c,data\train\angry\22291.jpg,2
ad807e97383e626c,data\test\angry\6420.jpg,2
adc824cbb22d7969,data\train\fear\13356.jpg,2
adc824cbb22d7969,data\train\fear\32314.jpg,2
adcb0296cd313db2,data\train\sad\31174.jpg,2
adcb0296cd313db2,data\train\sad\32441.jpg,2
ae3967984ab35362,data\train\sad\24784.jpg,2
ae3967984ab35362,data\train\sad\33707.jpg,2
ae4a25ad757438f0,data\train\angry\24002.jpg,2
ae4a25ad757438f0,data\train\angry\29719.jpg,2
af0b1e3e9c783892,data\train\surprise\23349.jpg,2
af0b1e3e9c783892,data\train\surprise\25968.jpg,2
af0ff9b4123c1c26,data\train\surprise\17310.jpg,2
af0ff9b4123c1c26,data\train\surprise\34956.jpg,2
af1af2da703861d8,data\train\surprise\178.jpg,2
af1af2da703861d8,data\train\surprise\30388.jpg,2
af4a3ff601340997,data\train\surprise\26674.jpg,2
af4a3ff601340997,data\train\surprise\269.jpg,2
af5053d54d693c19,data\train\fear\2252.jpg,2
af5053d54d693c19,data\train\sad\24392.jpg,2
af7f63186dd94204,data\train\sad\16246.jpg,2
af7f63186dd94204,data\train\sad\24940.jpg,2
b01235164f7f7532,data\train\fear\11231.jpg,2
b01235164f7f7532,data\train\fear\4746.jpg,2
b0197f77c064ce26,data\train\sad\20443.jpg,2
b0197f77c064ce26,data\train\sad\400.jpg,2
b16e1496c16d6f92,data\train\fear\2232.jpg,2
b16e1496c16d6f92,data\train\fear\8147.jpg,2
b1ea03f2aa553f41,data\train\angry\13934.jpg,2
b1ea03f2aa553f41,data\train\angry\17179.jpg,2
b20be44acb6ccb66,data\train\sad\457.jpg,2
b20be44acb6ccb66,data\train\sad\9393.jpg,2
b4c3e119c7623dc9,data\train\happy\12916.jpg,2
b4c3e119c7623dc9,data\train\happy\21110.jpg,2
b50df723882d389e,data\train\happy\31003.jpg,2
b50df723882d389e,data\train\happy\6578.jpg,2
b54582cb557d3a52,data\train\neutral\17106.jpg,2
b54582cb557d3a52,data\train\neutral\5540.jpg,2
b585d69598558ad6,data\train\happy\21488.jpg,2
b585d69598558ad6,data\train\happy\34368.jpg,2
b5d196ca8b6923a6,data\train\fear\26319.jpg,2
b5d196ca8b6923a6,data\train\fear\26759.jpg,2
b67e9c39b3cec800,data\train\angry\13134.jpg,2
b67e9c39b3cec800,data\train\angry\23283.jpg,2
b722d0fc9f4312d2,data\train\fear\24782.jpg,2
b722d0fc9f4312d2,data\train\fear\4013.jpg,2
b78da297d52c0927,data\train\surprise\10556.jpg,2
b78da297d52c0927,data\train\surprise\33429.jpg,2
b806b51a3d6d4a37,data\train\sad\12952.jpg,2
b806b51a3d6d4a37,data\test\fear\16802.jpg,2
b84a2c83e76d79a4,data\train\fear\1551.jpg,2
b84a2c83e76d79a4,data\train\fear\33945.jpg,2
b84a2c83e76d7d24,data\train\fear\15724.jpg,2
b84a2c83e76d7d24,data\train\fear\33801.jpg,2
b8702c33c3e393c7,data\train\surprise\10357.jpg,2
b8702c33c3e393c7,data\train\surprise\24892.jpg,2
b880fe93d2397aa8,data\train\fear\18279.jpg,2
b880fe93d2397aa8,data\train\fear\30318.jpg,2
b8d587d4c561399c,data\train\angry\20997.jpg,2
b8d587d4c561399c,data\train\angry\34085.jpg,2
b9162e9bd56c68a2,data\train\sad\25700.jpg,2
b9162e9bd56c68a2,data\train\sad\3658.jpg,2
b984fad3816d6cc2,data\train\angry\12203.jpg,2
b984fad3816d6cc2,data\train\angry\974.jpg,2
b9885f27952cb4cc,data\train\surprise\28542.jpg,2
b9885f27952cb4cc,data\train\surprise\7040.jpg,2
b9d886f0c56a1c97,data\train\happy\30217.jpg,2
b9d886f0c56a1c97,data\train\happy\32594.jpg,2
b9fe76e49400492f,data\train\angry\1102.jpg,2
b9fe76e49400492f,data\train\angry\1252.jpg,2
ba02feeb00681fb6,data\train\surprise\22947.jpg,2
ba02feeb00681fb6,data\train\surprise\9801.jpg,2
ba870af6113865fa,data\train\neutral\24036.jpg,2
ba870af6113865fa,data\train\neutral\33404.jpg,2
ba8fe88711542ade,data\train\fear\13300.jpg,2
ba8fe88711542ade,data\train\fear\19808.jpg,2
bb0d06f284d6b2cb,data\train\angry\24318.jpg,2
bb0d06f284d6b2cb,data\train\sad\14613.jpg,2
bb844683b43f691e,data\train\fear\25262.jpg,2
bb844683b43f691e,data\train\surprise\8345.jpg,2
bb84ded2117d3d40,data\train\disgust\2321.jpg,2
bb84ded2117d3d40,data\train\disgust\3195.jpg,2
bb84fe97607c0532,data\train\surprise\20311.jpg,2
bb84fe97607c0532,data\train\surprise\25488.jpg,2
bc0b3c2b34afa0c7,data\train\angry\22797.jpg,2
bc0b3c2b34afa0c7,data\train\angry\32200.jpg,2
bc196692407cbb67,data\train\surprise\20367.jpg,2
bc196692407cbb67,data\test\surprise\23662.jpg,2
bc826ad08a3d57ad,data\train\angry\24331.jpg,2
bc826ad08a3d57ad,data\train\angry\7826.jpg,2
bcd47382cc6c3cd2,data\train\happy\5114.jpg,2
bcd47382cc6c3cd2,data\train\happy\5632.jpg,2
bd186792615e6995,data\train\surprise\20776.jpg,2
